Notice Date,Effective Date,Received Date,Company,City,County,Employees,Layoff/Closure,County Orig,Year,Layoff/Closure clean,Population,City 2,Company_harmonizer_cleaned,Company_harmonizer_score,Company_harmonizer_id,Company_harmonizer_standardized
03/31/2020,03/27/2020,04/20/2020,"AmTote International, Inc. - Pomona Racetrack",Pomona,Los Angeles County,1.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,pomona,AMTOTE POMONA RACETRACK,51.525423728769894,253,"AmTote International, Inc. - Pomona Racetrack"
03/31/2020,03/27/2020,04/17/2020,"AmTote International, Inc. - San MateoRacetrack",San Mateo,San Mateo County,1.0,Layoff Temporary,San Mateo County,2020,layoff temporary,766573.0,san mateo,AMTOTE SAN MATEORACETRACK,79.24528301881809,254,"AmTote International, Inc. - San MateoRacetrack"
03/31/2020,03/27/2020,04/17/2020,"AmTote International, Inc. - Santa Anita Park",Arcadia,Los Angeles County,8.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,arcadia,AMTOTE SANTA ANITA PARK,72.9251700679776,255,"AmTote International, Inc. - Santa Anita Park"
03/31/2020,03/27/2020,04/17/2020,"AmTote International, Inc. - Surfside OTB",Del Mar,San Diego County,1.0,Layoff Temporary,San Diego County,2020,layoff temporary,3338330.0,del mar,AMTOTE SURFSIDE OTB,62.39999999995201,256,"AmTote International, Inc. - Surfside OTB"
03/31/2020,03/27/2020,04/17/2020,"AmTote International, Inc. - Ventura OTB",Ventura,Ventura County,1.0,Layoff Temporary,Ventura County,2020,layoff temporary,846006.0,ventura,AMTOTE VENTURA OTB,76.77419354833756,257,"AmTote International, Inc. - Ventura OTB"
03/31/2020,03/27/2020,04/20/2020,"AmTote International, Inc. - Viejas Casino &Turf Club",Alpine,San Diego County,1.0,Layoff Temporary,San Diego County,2020,layoff temporary,3338330.0,alpine,AMTOTE VIEJAS CASINO TURF CLUB,67.94285714280862,258,"AmTote International, Inc. - Viejas Casino &Turf Club"
04/24/2020,04/01/2020,09/03/2020,Amada America,Brea,Orange County,83.0,Layoff Type Unknown,Orange County,2020,layoff type uncategorized,3175692.0,brea,AMADA AMERICA,35.32394366192208,259,Amada America
05/15/2020,05/01/2020,05/19/2020,"Amada America, Inc.",Brea,Orange County,34.0,Layoff Unknown at thistime,Orange County,2020,layoff type uncategorized,3175692.0,brea,AMADA AMERICA,99.99999999995,259,Amada America
05/15/2020,05/01/2020,05/15/2020,"Amada America, Inc.",Brea,Orange County,34.0,Layoff Unknown at thistime,Orange County,2020,layoff type uncategorized,3175692.0,brea,AMADA AMERICA,99.99999999995,259,Amada America
04/09/2020,04/06/2020,04/22/2020,Amada Weld Tech Inc.,Monrovia,Los Angeles County,111.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,monrovia,AMADA WELD TECH,59.84999999995012,260,Amada Weld Tech Inc.
04/10/2020,04/06/2020,04/22/2020,Amada Weld Tech Inc.,Monrovia,Los Angeles County,2.0,Layoff Permanent,Los Angeles County,2020,layoff permanent,10039107.0,monrovia,AMADA WELD TECH,99.99999999995,260,Amada Weld Tech Inc.
10/08/2019,12/20/2019,10/16/2019,"Amcor Rigid Packaging USA, LLC",Chatsworth,Los Angeles County,68.0,Closure Permanent,Los Angeles County,2019,closure permanent,10039107.0,chatsworth,AMCOR RIGID PACKAGING,33.97058823524416,261,"Amcor Rigid Packaging USA, LLC"
06/29/2020,08/28/2020,07/15/2020,Amentum dba Combined Tactical Training Range,San Diego,San Diego County,3.0,Layoff Permanent,San Diego County,2020,layoff permanent,3338330.0,san diego,AMENTUM COMBINED TACTICAL TRAINING RANGE,39.77499999995028,262,Amentum dba Combined Tactical Training Range
09/17/2020,10/26/2020,10/05/2020,"Amentum,",San Diego,San Diego County,4.0,Layoff Permanent,San Diego County,2020,layoff permanent,3338330.0,san diego,AMENTUM,44.74576271182649,263,"Amentum,"
07/15/2020,10/01/2020,07/29/2020,"American Airlines, Inc. - Los Angeles International Airport",Los Angeles,Los Angeles County,1890.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,los angeles,AMERICAN AIRLINES LOS ANGELES AIRPORT,26.47058823525519,264,"American Airlines, Inc. - Los Angeles International Airport"
07/15/2020,10/01/2020,07/29/2020,"American Airlines, Inc. - Oakland International Airport",Oakland,Alameda County,378.0,Layoff Temporary,Alameda County,2020,layoff temporary,1671329.0,oakland,AMERICAN AIRLINES OAKLAND AIRPORT,80.98765432093766,265,"American Airlines, Inc. - Oakland International Airport"
07/15/2020,10/01/2020,07/29/2020,"American Airlines, Inc. - San Francisco International Airport",San Francisco,San Francisco County,378.0,Layoff Temporary,San Francisco County,2020,layoff temporary,881549.0,san francisco,AMERICAN AIRLINES SAN FRANCISCO AIRPORT,81.49693251528743,266,"American Airlines, Inc. - San Francisco International Airport"
05/05/2020,04/17/2020,05/19/2020,"American Broadcasting Companies, Inc.",Los Angeles,Los Angeles County,218.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,los angeles,AMERICAN BROADCASTING COMPANIES,51.37864077664915,267,"American Broadcasting Companies, Inc."
03/23/2020,03/23/2020,04/01/2020,American Conservatory Theatre Foundation,San Francisco,San Francisco County,34.0,Layoff Temporary,San Francisco County,2020,layoff temporary,881549.0,san francisco,AMERICAN CONSERVATORY THEATRE FOUNDATION,49.67999999995032,268,American Conservatory Theatre Foundation
06/24/2020,06/16/2020,06/26/2020,American Conservatory Theatre Foundation,San Francisco,San Francisco County,15.0,Layoff Permanent,San Francisco County,2020,layoff permanent,881549.0,san francisco,AMERICAN CONSERVATORY THEATRE FOUNDATION,99.99999999995,268,American Conservatory Theatre Foundation
11/01/2020,12/31/2020,11/12/2020,"American Directions Research Group, inc.",Redding,Shasta County,67.0,Closure Permanent,Shasta County,2020,closure permanent,180080.0,redding,AMERICAN DIRECTIONS RESEARCH,52.4952380951881,269,"American Directions Research Group, inc."
04/03/2020,04/05/2020,04/16/2020,"American Eagle Outfitters, Inc.",San Francisco,San Francisco County,94.0,Closure Temporary,San Francisco County,2020,closure temporary,881549.0,san francisco,AMERICAN EAGLE OUTFITTERS,50.3762376237125,270,"American Eagle Outfitters, Inc."
11/01/2019,01/10/2020,11/01/2019,American General Life Insurance Company,Pasadena,Los Angeles County,40.0,Closure Permanent,Los Angeles County,2019,closure permanent,10039107.0,pasadena,AMERICAN GENERAL LIFE INSURANCE,57.49565217386304,271,American General Life Insurance Company
04/16/2020,04/17/2020,08/10/2020,"American Honda Motor, Co., Inc.",Chino,San Bernardino County,69.0,Layoff Temporary,San Bernardino County,2020,layoff temporary,2180085.0,chino,AMERICAN HONDA MOTOR,51.49514563101796,272,"American Honda Motor, Co., Inc."
04/16/2020,04/17/2020,05/29/2020,"American Honda Motor, Co., Inc.",Chino,San Bernardino County,21.0,Layoff Temporary,San Bernardino County,2020,layoff temporary,2180085.0,chino,AMERICAN HONDA MOTOR,99.99999999995,272,"American Honda Motor, Co., Inc."
04/14/2020,03/26/2020,06/26/2020,American International Industries,Commerce,Los Angeles County,128.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,commerce,AMERICAN INDUSTRIES,58.55462184869029,273,American International Industries
04/02/2020,04/03/2020,04/17/2020,American Meals Inc - Denny's Restaurant,Salida,Stanislaus County,32.0,Closure Temporary,Stanislaus County,2020,closure temporary,550660.0,salida,AMERICAN MEALS DENNYS RESTAURANT,54.99999999995,274,American Meals Inc - Denny's Restaurant
04/23/2020,03/20/2020,06/01/2020,"American Multi&shy;Cinema, Inc. DBA AMCPalm Promenade 24",San Diego,San Diego County,55.0,Layoff Temporary,San Diego County,2020,layoff temporary,3338330.0,san diego,AMERICAN MULTISHYCINEMA AMCPALM PROMENADE 24,45.230769230719524,275,"American Multi&shy;Cinema, Inc. DBA AMCPalm Promenade 24"
04/23/2020,04/20/2020,06/01/2020,"American Multi-Cinema, Inc. DBA AMCMetreon 16",San Francisco,San Francisco County,55.0,Layoff Temporary,San Francisco County,2020,layoff temporary,881549.0,san francisco,AMERICAN MULTICINEMA AMCMETREON 16,72.08275862063995,276,"American Multi-Cinema, Inc. DBA AMCMetreon 16"
03/31/2020,04/06/2020,04/14/2020,"American Retail, Inc. dba American Girl PlaceLos Angeles",Los Angeles,Los Angeles County,93.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,los angeles,AMERICAN RETAIL AMERICAN GIRL PLACELOS ANGELES,51.45631067956169,277,"American Retail, Inc. dba American Girl PlaceLos Angeles"
03/30/2020,03/23/2020,04/11/2020,American Security Products Company,Fontana,San Bernardino County,111.0,Layoff Temporary,San Bernardino County,2020,layoff temporary,2180085.0,fontana,AMERICAN SECURITY,45.05494505489554,278,American Security Products Company
04/24/2020,04/23/2020,05/02/2020,American Woodmark Corporation,Riverside,Riverside County,49.0,Layoff Permanent,Riverside County,2020,layoff permanent,2470546.0,riverside,AMERICAN WOODMARK CORPORATION,51.99999999995,279,American Woodmark Corporation
08/23/2019,10/25/2019,08/30/2019,AmerisourceBergen Drug Corporation,Valencia,Los Angeles County,93.0,Closure Permanent,Los Angeles County,2019,closure permanent,10039107.0,valencia,AMERISOURCEBERGEN DRUG CORPORATION,64.03100775188835,280,AmerisourceBergen Drug Corporation
10/29/2019,12/31/2019,10/31/2019,Amgen Inc.,Thousand Oaks,Ventura County,172.0,Layoff Permanent,Ventura County,2019,layoff permanent,846006.0,thousand oaks,AMGEN,31.515151515103764,281,Amgen Inc.
03/20/2020,03/20/2020,04/01/2020,Amici's East Coast Pizzeria,Vacaville,Solano County,80.0,Closure Unknown at thistime,Solano County,2020,closure type uncategorized,447643.0,vacaville,AMICIS EAST COAST PIZZERIA,23.265306122401498,282,Amici's East Coast Pizzeria
03/18/2020,03/15/2020,05/19/2020,Amoroso Limited Partnership dba AOC,Los Angeles,Los Angeles County,74.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,los angeles,AMOROSO LIMITED PARTNERSHIP AOC,41.49397590356446,283,Amoroso Limited Partnership dba AOC
04/17/2020,04/20/2020,04/29/2020,Ampine LLC - Timber Products Company,Sutter Creek,Amador County,56.0,Layoff Temporary,Amador County,2020,layoff temporary,39752.0,sutter creek,AMPINE TIMBER,37.8947368420554,284,Ampine LLC - Timber Products Company
02/27/2019,04/30/2019,03/04/2019,Ampirical Services Inc.,San Ramon,Contra Costa County,2.0,Closure Permanent,Contra Costa,2019,closure permanent,1153526.0,san ramon,AMPIRICAL SERVICES,39.37499999995078,285,Ampirical Services Inc.
09/15/2020,10/01/2020,11/02/2020,Amtrak,Los Angeles,Los Angeles County,272.0,Layoff Permanent,Los Angeles County,2020,layoff permanent,10039107.0,los angeles,AMTRAK,39.75903614453041,286,Amtrak
04/16/2020,04/15/2020,04/28/2020,"Anaheim Hills - C2 Educational Systems, Inc.",Anaheim,Orange County,2.0,Layoff Temporary,Orange County,2020,layoff temporary,3175692.0,anaheim,ANAHEIM HILLS C2 EDUCATIONAL SYSTEMS,24.11538461533824,287,"Anaheim Hills - C2 Educational Systems, Inc."
03/23/2020,03/23/2020,04/02/2020,Anaheim Hills Jaguar Land Rover Inc.,Anaheim,Orange County,20.0,Layoff Temporary,Orange County,2020,layoff temporary,3175692.0,anaheim,ANAHEIM HILLS JAGUAR LAND ROVER,48.67346938770543,288,Anaheim Hills Jaguar Land Rover Inc.
03/24/2020,03/20/2020,04/16/2020,Anaheim Majestic Garden Hotel,Anaheim,Orange County,222.0,Layoff Temporary,Orange County,2020,layoff temporary,3175692.0,anaheim,ANAHEIM MAJESTIC GARDEN HOTEL,50.98039215681276,289,Anaheim Majestic Garden Hotel
04/15/2020,03/19/2020,06/04/2020,"Anaheim Naples, LLC",Anaheim,Orange County,221.0,Layoff Temporary,Orange County,2020,layoff temporary,3175692.0,anaheim,ANAHEIM NAPLES,59.294117647008996,290,"Anaheim Naples, LLC"
03/20/2020,03/16/2020,05/15/2020,"Anaibiv, LLC",Los Angeles,Los Angeles County,5.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,los angeles,ANAIBIV,43.18181818176911,291,"Anaibiv, LLC"
03/31/2020,03/24/2020,04/14/2020,"Andale Management Group dba, AndaleMexican, Valencia Street Station and 24th &Misison",San Francisco,San Francisco County,60.0,Closure Permanent,San Francisco County,2020,closure permanent,881549.0,san francisco,ANDALE ANDALEMEXICAN VALENCIA STREET STATION 24TH MISISON,24.11538461533824,292,"Andale Management Group dba, AndaleMexican, Valencia Street Station and 24th &Misison"
04/07/2020,04/04/2020,04/20/2020,"Andalusia Country Club, LLC.",La Quinta,Riverside County,38.0,Layoff Temporary,Riverside County,2020,layoff temporary,2470546.0,la quinta,ANDALUSIA COUNTRY CLUB,37.342105263108756,293,"Andalusia Country Club, LLC."
03/25/2020,03/25/2020,04/14/2020,Andaz Napa,Napa,Napa County,90.0,Layoff Temporary,Napa County,2020,layoff temporary,137744.0,napa,ANDAZ NAPA,43.18181818176911,294,Andaz Napa
03/25/2020,03/29/2020,03/25/2020,Andaz San Diego,San Diego,San Diego County,114.0,Layoff Temporary,San Diego County,2020,layoff temporary,3338330.0,san diego,ANDAZ SAN DIEGO,62.22222222217284,295,Andaz San Diego
03/19/2020,03/20/2020,03/25/2020,Andaz West Hollywood,West Hollywood,Los Angeles County,160.0,Closure Temporary,Los Angeles County,2020,closure temporary,10039107.0,west hollywood,ANDAZ WEST HOLLYWOOD,51.98076923071925,296,Andaz West Hollywood
03/23/2020,03/31/2020,05/19/2020,"Andersen America, Inc.",Hayward,Alameda County,193.0,Closure Permanent,Alameda County,2020,closure permanent,1671329.0,hayward,ANDERSEN AMERICA,31.42857142852154,297,"Andersen America, Inc."
03/18/2020,03/18/2020,05/14/2020,"Andre-Boudin Bakeries Inc., dba Boudin",San Jose,Santa Clara County,65.0,Layoff Permanent,Santa Clara County,2020,layoff permanent,1927852.0,san jose,ANDREBOUDIN BAKERIES BOUDIN,45.65217391299385,298,"Andre-Boudin Bakeries Inc., dba Boudin"
08/12/2020,07/22/2020,09/08/2020,"Andre-Boudin Bakeries, Inc",Costa Mesa,Orange County,7.0,Closure Temporary,Orange County,2020,closure temporary,3175692.0,costa mesa,ANDREBOUDIN BAKERIES,90.16574585630379,298,"Andre-Boudin Bakeries Inc., dba Boudin"
05/01/2020,06/01/2020,09/08/2020,"Andre-Boudin Bakeries, Inc.",San Francisco,San Francisco County,3.0,Layoff Permanent,San Francisco County,2020,layoff permanent,881549.0,san francisco,ANDREBOUDIN BAKERIES,99.99999999995,298,"Andre-Boudin Bakeries Inc., dba Boudin"
07/10/2020,07/10/2020,07/31/2020,"Andre_Boudin Bakeries, Inc. dba Boudin",San Francisco,San Francisco County,5.0,Layoff Permanent,San Francisco County,2020,layoff permanent,881549.0,san francisco,ANDREBOUDIN BAKERIES BOUDIN,90.16574585630379,298,"Andre-Boudin Bakeries Inc., dba Boudin"
07/10/2020,07/10/2020,07/31/2020,"Andre_Boudin Bakeries, Inc. dba Boudin",San Francisco,San Francisco County,1.0,Layoff Temporary,San Francisco County,2020,layoff temporary,881549.0,san francisco,ANDREBOUDIN BAKERIES BOUDIN,99.99999999995,298,"Andre-Boudin Bakeries Inc., dba Boudin"
04/06/2020,03/27/2020,04/20/2020,Andro's Rostilj,Campbell,Santa Clara County,146.0,Layoff Temporary,Santa Clara County,2020,layoff temporary,1927852.0,campbell,ANDROS ROSTILJ,41.90476190471202,299,Andro's Rostilj
04/06/2020,03/29/2020,04/20/2020,Andro's Rostilj,Campbell,Santa Clara County,146.0,Layoff Temporary,Santa Clara County,2020,layoff temporary,1927852.0,campbell,ANDROS ROSTILJ,99.99999999995,299,Andro's Rostilj
06/22/2020,06/07/2020,07/14/2020,Andro's Rostilj,Campbell,Santa Clara County,221.0,Layoff Temporary,Santa Clara County,2020,layoff temporary,1927852.0,campbell,ANDROS ROSTILJ,99.99999999995,299,Andro's Rostilj
07/01/2020,07/15/2020,07/14/2020,Angeles Philharmonic Association,Sherman Oaks,Los Angeles County,15.0,Closure Temporary,Los Angeles County,2020,closure temporary,10039107.0,sherman oaks,ANGELES PHILHARMONIC ASSOCIATION,37.333333333283555,300,Angeles Philharmonic Association
03/27/2020,03/20/2020,07/24/2020,Angels Baseball LP,Anaheim,Orange County,1.0,Closure Type Unknown,Orange County,2020,closure type uncategorized,3175692.0,anaheim,ANGELS BASEBALL,45.4505494504995,301,Angels Baseball LP
10/29/2020,12/30/2020,11/12/2020,Angels Baseball LP,Anaheim,Orange County,43.0,Layoff Temporary,Orange County,2020,layoff temporary,3175692.0,anaheim,ANGELS BASEBALL,99.99999999995,301,Angels Baseball LP
03/27/2020,03/27/2020,07/28/2020,Angels Baseball LP Operations,Anaheim,Orange County,1.0,Layoff Type Unknown,Orange County,2020,layoff type uncategorized,3175692.0,anaheim,ANGELS BASEBALL OPERATIONS,84.39306358376625,302,Angels Baseball LP Operations
07/16/2020,10/02/2020,07/22/2020,Anheuser Busch - Riverside Distribution Facility,Riverside,Riverside County,222.0,Layoff Permanent,Riverside County,2020,layoff permanent,2470546.0,riverside,ANHEUSER BUSCH RIVERSIDE DISTRIBUTION FACILITY,39.97499999995003,303,Anheuser Busch - Riverside Distribution Facility
05/08/2019,07/11/2019,05/17/2019,"Anka Behavioral Health, Incorporated",Concord,Contra Costa County,214.0,Closure Permanent,Contra Costa,2019,closure permanent,1153526.0,concord,ANKA BEHAVIORAL HEALTH,31.492063492013504,304,"Anka Behavioral Health, Incorporated"
05/08/2019,07/11/2019,05/17/2019,"Anka Behavioral Health, Incorporated",Fremont,Alameda County,34.0,Closure Permanent,Alameda County,2019,closure permanent,1671329.0,fremont,ANKA BEHAVIORAL HEALTH,99.99999999995,304,"Anka Behavioral Health, Incorporated"
05/08/2019,07/11/2019,05/17/2019,"Anka Behavioral Health, Incorporated",Vallejo,Solano County,25.0,Closure Permanent,Solano County,2019,closure permanent,447643.0,vallejo,ANKA BEHAVIORAL HEALTH,99.99999999995,304,"Anka Behavioral Health, Incorporated"
05/08/2019,07/11/2019,05/17/2019,"Anka Behavioral Health, Incorporated",Fresno,Fresno County,4.0,Closure Permanent,Fresno County,2019,closure permanent,999101.0,fresno,ANKA BEHAVIORAL HEALTH,99.99999999995,304,"Anka Behavioral Health, Incorporated"
05/08/2019,07/11/2019,05/17/2019,"Anka Behavioral Health, Incorporated",Hemet,Riverside County,40.0,Closure Permanent,Riverside County,2019,closure permanent,2470546.0,hemet,ANKA BEHAVIORAL HEALTH,99.99999999995,304,"Anka Behavioral Health, Incorporated"
05/08/2019,07/11/2019,05/17/2019,"Anka Behavioral Health, Incorporated",Indio,Riverside County,13.0,Closure Permanent,Riverside County,2019,closure permanent,2470546.0,indio,ANKA BEHAVIORAL HEALTH,99.99999999995,304,"Anka Behavioral Health, Incorporated"
05/08/2019,07/11/2019,05/17/2019,"Anka Behavioral Health, Incorporated",Santa Maria,Santa Barbara County,17.0,Closure Permanent,Santa Barbara,2019,closure permanent,446499.0,santa maria,ANKA BEHAVIORAL HEALTH,99.99999999995,304,"Anka Behavioral Health, Incorporated"
05/08/2019,07/11/2019,05/17/2019,"Anka Behavioral Health, Incorporated",Lodi,San Joaquin County,72.0,Closure Permanent,San Joaquin,2019,closure permanent,762148.0,lodi,ANKA BEHAVIORAL HEALTH,99.99999999995,304,"Anka Behavioral Health, Incorporated"
04/19/2019,06/27/2019,04/23/2019,"Anka Behavioral Health, Incorporated",Morgan Hill,Santa Clara County,50.0,Layoff Permanent,Santa Clara,2019,layoff permanent,1927852.0,morgan hill,ANKA BEHAVIORAL HEALTH,99.99999999995,304,"Anka Behavioral Health, Incorporated"
05/08/2019,07/11/2019,05/17/2019,"Anka Behavioral Health, Incorporated",Richmond,Contra Costa County,20.0,Closure Permanent,Contra Costa,2019,closure permanent,1153526.0,richmond,ANKA BEHAVIORAL HEALTH,99.99999999995,304,"Anka Behavioral Health, Incorporated"
04/19/2019,06/27/2019,04/24/2019,"Anka Behavioral Health, Incorporated",Dublin,Alameda County,36.0,Layoff Permanent,Alameda County,2019,layoff permanent,1671329.0,dublin,ANKA BEHAVIORAL HEALTH,99.99999999995,304,"Anka Behavioral Health, Incorporated"
