Notice Date,Effective Date,Received Date,Company,City,County,Employees,Layoff/Closure,County Orig,Year,Layoff/Closure clean,Population,City 2,Company_harmonizer_cleaned,Company_harmonizer_score,Company_harmonizer_id,Company_harmonizer_standardized
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #182,Daly City,San Mateo County,34.0,Closure Temporary,San Mateo County,2020.0,closure temporary,766573.0,daly city,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 182,95.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #183,Union City,Alameda County,78.0,Closure Temporary,Alameda County,2020.0,closure temporary,1671329.0,union city,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 183,97.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #195,Arcadia,Los Angeles County,66.0,Closure Temporary,Los Angeles County,2020.0,closure temporary,10039107.0,arcadia,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 195,95.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #200,Torrance,Los Angeles County,49.0,Closure Temporary,Los Angeles County,2020.0,closure temporary,10039107.0,torrance,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 200,94.4973544973045,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #224,Milpitas,Santa Clara County,93.0,Closure Temporary,Santa Clara County,2020.0,closure temporary,1927852.0,milpitas,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 224,95.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #225,Rowland Heights,Los Angeles County,47.0,Closure Temporary,Los Angeles County,2020.0,closure temporary,10039107.0,rowland heights,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 225,97.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #264,West Hills,Los Angeles County,71.0,Closure Temporary,Los Angeles County,2020.0,closure temporary,10039107.0,west hills,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 264,95.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #274,Ontario,San Bernardino County,177.0,Closure Temporary,San Bernardino County,2020.0,closure temporary,2180085.0,ontario,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 274,97.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #278,San Diego,San Diego County,74.0,Closure Temporary,San Diego County,2020.0,closure temporary,3338330.0,san diego,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 278,97.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #294,Pleasant Hill,Contra Costa County,63.0,Closure Temporary,Contra Costa County,2020.0,closure temporary,1153526.0,pleasant hill,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 294,95.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #298,Cerritos,Los Angeles County,78.0,Closure Temporary,Los Angeles County,2020.0,closure temporary,10039107.0,cerritos,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 298,97.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #299,Fresno,Fresno County,50.0,Closure Temporary,Fresno County,2020.0,closure temporary,999101.0,fresno,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 299,97.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #301,Mission Viejo,Orange County,53.0,Closure Temporary,Orange County,2020.0,closure temporary,3175692.0,mission viejo,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 301,94.4973544973045,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #316,Whittier,Los Angeles County,48.0,Closure Temporary,Los Angeles County,2020.0,closure temporary,10039107.0,whittier,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 316,97.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #320,Riverside,Riverside County,55.0,Closure Temporary,Riverside County,2020.0,closure temporary,2470546.0,riverside,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 320,95.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #323,Ventura,Ventura County,70.0,Closure Temporary,Ventura County,2020.0,closure temporary,846006.0,ventura,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 323,97.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #330,Vista,San Diego County,44.0,Closure Temporary,San Diego County,2020.0,closure temporary,3338330.0,vista,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 330,97.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #340,Fullerton,Orange County,64.0,Closure Temporary,Orange County,2020.0,closure temporary,3175692.0,fullerton,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 340,97.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #351,La Mesa,San Diego County,84.0,Closure Temporary,San Diego County,2020.0,closure temporary,3338330.0,la mesa,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 351,95.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/22/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #370,Sacramento,Sacramento County,66.0,Closure Temporary,Sacramento County,2020.0,closure temporary,1552058.0,sacramento,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 370,95.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/22/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #387,Modesto,Stanislaus County,21.0,Closure Temporary,Stanislaus County,2020.0,closure temporary,550660.0,modesto,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 387,97.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/22/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #390,Modesto,Stanislaus County,79.0,Closure Temporary,Stanislaus County,2020.0,closure temporary,550660.0,modesto,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 390,95.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/22/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #410,Sacramento,Sacramento County,17.0,Closure Temporary,Sacramento County,2020.0,closure temporary,1552058.0,sacramento,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 410,95.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/22/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #544,Bakersfield,Kern County,83.0,Closure Temporary,Kern County,2020.0,closure temporary,900202.0,bakersfield,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 544,95.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/22/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #563,El Centro,Imperial County,102.0,Closure Temporary,Imperial County,2020.0,closure temporary,181215.0,el centro,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 563,95.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/22/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #568,Palmdale,Los Angeles County,75.0,Closure Temporary,Los Angeles County,2020.0,closure temporary,10039107.0,palmdale,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 568,97.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/24/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #571,Stockton,San Joaquin County,77.0,Closure Temporary,San Joaquin County,2020.0,closure temporary,762148.0,stockton,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 571,95.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/24/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #573,Inglewood,Los Angeles County,74.0,Closure Temporary,Los Angeles County,2020.0,closure temporary,10039107.0,inglewood,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 573,97.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/24/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #581,Citrus Heights,Sacramento County,49.0,Closure Temporary,Sacramento County,2020.0,closure temporary,1552058.0,citrus heights,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 581,95.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/24/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #596,Santa Ana,Orange County,65.0,Closure Temporary,Orange County,2020.0,closure temporary,3175692.0,santa ana,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 596,95.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/24/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #741,Gilroy,Santa Clara County,41.0,Closure Temporary,Santa Clara County,2020.0,closure temporary,1927852.0,gilroy,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 741,94.4973544973045,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/24/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #745,Compton,Los Angeles County,82.0,Closure Temporary,Los Angeles County,2020.0,closure temporary,10039107.0,compton,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 745,97.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/24/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #748,Murrieta,Riverside County,80.0,Closure Temporary,Riverside County,2020.0,closure temporary,2470546.0,murrieta,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 748,97.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/24/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #756,Corona,Riverside County,76.0,Closure Temporary,Riverside County,2020.0,closure temporary,2470546.0,corona,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 756,95.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/24/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #758,Vacaville,Solano County,55.0,Closure Temporary,Solano County,2020.0,closure temporary,447643.0,vacaville,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 758,97.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #759,Chula Vista,San Diego County,148.0,Closure Temporary,San Diego County,2020.0,closure temporary,3338330.0,chula vista,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 759,97.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #760,Elk Grove,Sacramento County,57.0,Closure Temporary,Sacramento County,2020.0,closure temporary,1552058.0,elk grove,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 760,95.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #761,Moreno Valley,Riverside County,51.0,Closure Temporary,Riverside County,2020.0,closure temporary,2470546.0,moreno valley,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 761,97.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #766,Chino,San Bernardino County,53.0,Closure Temporary,San Bernardino County,2020.0,closure temporary,2180085.0,chino,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 766,97.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #768,Apple Valley,San Bernardino County,66.0,Closure Temporary,San Bernardino County,2020.0,closure temporary,2180085.0,apple valley,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 768,97.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #769,Pinole,Contra Costa County,50.0,Closure Temporary,Contra Costa County,2020.0,closure temporary,1153526.0,pinole,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 769,97.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #772,Garden Grove,Orange County,68.0,Closure Temporary,Orange County,2020.0,closure temporary,3175692.0,garden grove,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 772,95.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #773,Thousand Oaks,Ventura County,48.0,Closure Temporary,Ventura County,2020.0,closure temporary,846006.0,thousand oaks,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 773,97.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #775,Newark,Alameda County,43.0,Closure Temporary,Alameda County,2020.0,closure temporary,1671329.0,newark,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 775,97.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #777,Redlands,San Bernardino County,63.0,Closure Temporary,San Bernardino County,2020.0,closure temporary,2180085.0,redlands,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 777,97.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #780,Burbank,Los Angeles County,107.0,Closure Temporary,Los Angeles County,2020.0,closure temporary,10039107.0,burbank,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 780,95.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #828,Manteca,San Joaquin County,55.0,Closure Temporary,San Joaquin County,2020.0,closure temporary,762148.0,manteca,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 828,95.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #858,Fresno,Fresno County,59.0,Closure Temporary,Fresno County,2020.0,closure temporary,999101.0,fresno,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 858,97.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #863,Clovis,Fresno County,55.0,Closure Temporary,Fresno County,2020.0,closure temporary,999101.0,clovis,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 863,95.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/21/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #865,Sacramento,Sacramento County,53.0,Closure Temporary,Sacramento County,2020.0,closure temporary,1552058.0,sacramento,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 865,97.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/22/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #873,Visalia,Tulare County,64.0,Closure Temporary,Tulare County,2020.0,closure temporary,466195.0,visalia,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 873,95.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/22/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #890,San Diego,San Diego County,57.0,Closure Temporary,San Diego County,2020.0,closure temporary,3338330.0,san diego,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 890,95.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/22/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #959,Los Angeles,Los Angeles County,70.0,Closure Temporary,Los Angeles County,2020.0,closure temporary,10039107.0,los angeles,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 959,95.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/22/2020,Burlington Coat Factory of Texas Inc. dbaBurlington #974,Alhambra,Los Angeles County,72.0,Closure Temporary,Los Angeles County,2020.0,closure temporary,10039107.0,alhambra,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 974,95.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/08/2020,03/31/2020,04/22/2020,Burlington Coat Factory of Texas Inc. dbaBurlington 369,Dublin,Alameda County,32.0,Closure Temporary,Alameda County,2020.0,closure temporary,1671329.0,dublin,BURLINGTON COAT FACTORY TEXAS DBABURLINGTON 369,95.99999999995,664.0,Burlington Coat Factory in Texas Inc. dbaBurlington #309
04/24/2020,04/19/2020,08/04/2020,Burlington Distribution Corp.,San Bernardino,San Bernardino County,96.0,Closure Temporary,San Bernardino County,2020.0,closure temporary,2180085.0,san bernardino,BURLINGTON DISTRIBUTION,51.82692307687324,665.0,Burlington Distribution Corp.
04/08/2020,04/03/2020,04/21/2020,Burlington Distribution Corp.,San Bernardino,San Bernardino County,1653.0,Closure Temporary,San Bernardino County,2020.0,closure temporary,2180085.0,san bernardino,BURLINGTON DISTRIBUTION,99.99999999995,665.0,Burlington Distribution Corp.
03/27/2020,03/30/2020,04/11/2020,Bush Ventures LLC dba OTD,San Francisco,San Francisco County,40.0,Layoff Permanent,San Francisco County,2020.0,layoff permanent,881549.0,san francisco,BUSH VENTURES OTD,28.96551724132937,666.0,Bush Ventures LLC dba OTD
01/29/2019,03/31/2019,01/30/2019,"Buzzfeed, Inc.",San Francisco,San Francisco County,3.0,Layoff Permanent,San Francisco,2019.0,layoff permanent,881549.0,san francisco,BUZZFEED,33.88235294112664,667.0,"Buzzfeed, Inc."
01/29/2019,03/31/2019,01/30/2019,"Buzzfeed, Inc.",Los Angeles,Los Angeles County,76.0,Layoff Permanent,Los Angeles,2019.0,layoff permanent,10039107.0,los angeles,BUZZFEED,99.99999999995,667.0,"Buzzfeed, Inc."
04/28/2020,03/20/2020,05/13/2020,"Byer California, Inc.",San Francisco,San Francisco County,215.0,Layoff Temporary,San Francisco County,2020.0,layoff temporary,881549.0,san francisco,BYER CALIFORNIA,25.373134328320337,668.0,"Byer California, Inc."
